Time,Source,Destination,Protocol,Length
1775494084.8825672,192.168.31.167,224.0.0.251,17,438
1775494085.063773,20.189.173.25,192.168.31.42,6,54
1775494085.063773,20.189.173.25,192.168.31.42,6,54
1775494085.063773,20.189.173.25,192.168.31.42,6,54
1775494085.0809498,20.189.173.25,192.168.31.42,6,54
1775494085.0845397,20.189.173.25,192.168.31.42,6,54
1775494085.0885434,20.189.173.25,192.168.31.42,6,66
1775494085.0915408,20.189.173.25,192.168.31.42,6,66
1775494085.09454,20.189.173.25,192.168.31.42,6,66
1775494085.0985649,20.189.173.25,192.168.31.42,6,66
1775494085.102564,20.189.173.25,192.168.31.42,6,89
1775494085.1365743,192.168.31.42,20.189.173.25,6,54
1775494085.3887508,20.189.173.25,192.168.31.42,6,200
1775494085.3947496,192.168.31.42,20.189.173.25,6,89
1775494085.4816978,192.168.31.167,224.0.0.251,17,438
1775494085.6976502,20.189.173.25,192.168.31.42,6,54
1775494086.7068975,192.168.31.167,224.0.0.251,17,693
1775494086.918535,192.168.31.42,20.189.173.25,6,173
1775494086.92256,192.168.31.42,20.189.173.25,6,1336
1775494086.9228582,192.168.31.42,20.189.173.25,6,1336
1775494086.9228582,192.168.31.42,20.189.173.25,6,1336
1775494086.9327788,192.168.31.42,20.189.173.25,6,1336
1775494086.9357626,192.168.31.42,20.189.173.25,6,1336
1775494086.938777,192.168.31.42,20.189.173.25,6,1336
1775494086.9401522,192.168.31.42,20.189.173.25,6,1336
1775494086.9401522,192.168.31.42,20.189.173.25,6,1336
1775494086.9496205,192.168.31.42,20.189.173.25,6,1336
1775494086.9526136,192.168.31.42,20.189.173.25,6,1336
1775494086.9556148,192.168.31.42,20.189.173.25,6,1336
1775494086.957042,192.168.31.42,20.189.173.25,6,1336
1775494086.957042,192.168.31.42,20.189.173.25,6,1076
1775494086.966773,192.168.31.42,20.189.173.25,6,1336
1775494086.966773,192.168.31.42,20.189.173.25,6,1336
1775494086.966773,192.168.31.42,20.189.173.25,6,297
1775494087.1566386,20.189.173.25,192.168.31.42,6,54
1775494087.160642,20.189.173.25,192.168.31.42,6,54
1775494087.1636364,20.189.173.25,192.168.31.42,6,54
1775494087.1676414,20.189.173.25,192.168.31.42,6,54
1775494087.1696522,20.189.173.25,192.168.31.42,6,54
1775494087.1723046,20.189.173.25,192.168.31.42,6,54
1775494087.1723046,20.189.173.25,192.168.31.42,6,54
1775494087.1723046,20.189.173.25,192.168.31.42,6,54
1775494087.1849945,20.189.173.25,192.168.31.42,6,66
1775494087.1879911,20.189.173.25,192.168.31.42,6,152
1775494087.2046056,192.168.31.42,20.189.173.25,6,54
1775494087.7279558,192.168.31.167,224.0.0.251,17,179
1775494087.9339905,192.168.31.42,192.168.31.1,17,70
1775494087.9379892,192.168.31.42,192.168.31.1,17,70
1775494087.9410293,192.168.31.42,192.168.31.1,17,70
1775494087.9410293,192.168.31.42,20.207.73.82,6,851
1775494087.951768,192.168.31.42,20.207.73.82,6,93
1775494087.9547684,192.168.31.42,20.207.73.82,6,802
1775494087.9577677,192.168.31.1,192.168.31.42,17,70
1775494087.9661276,192.168.31.1,192.168.31.42,17,86
1775494087.9661276,192.168.31.1,192.168.31.42,17,135
1775494088.0036278,20.207.73.82,192.168.31.42,6,66
1775494088.0066257,20.207.73.82,192.168.31.42,6,54
1775494088.0096266,20.207.73.82,192.168.31.42,6,54
1775494088.0127542,20.207.73.82,192.168.31.42,6,119
1775494088.0500839,192.168.31.42,20.207.73.82,6,54
1775494088.1945803,192.168.31.42,192.168.31.1,17,89
1775494088.1993086,192.168.31.42,192.168.31.1,17,89
1775494088.203312,192.168.31.42,192.168.31.1,17,89
1775494088.2248032,192.168.31.1,192.168.31.42,17,146
1775494088.2358987,192.168.31.1,192.168.31.42,17,105
1775494088.257657,192.168.31.1,192.168.31.42,17,117
1775494088.5316837,192.168.31.42,185.199.111.154,6,54
1775494088.5316837,192.168.31.42,20.207.73.85,6,54
1775494088.5316837,192.168.31.42,185.199.111.154,6,54
1775494088.5316837,192.168.31.42,140.82.113.22,6,54
1775494088.5644693,185.199.111.154,192.168.31.42,6,54
1775494088.5644693,185.199.111.154,192.168.31.42,6,78
1775494088.5644693,185.199.111.154,192.168.31.42,6,54
1775494088.5801165,192.168.31.42,185.199.111.154,6,54
1775494088.5821376,185.199.111.154,192.168.31.42,6,54
1775494088.5821376,185.199.111.154,192.168.31.42,6,78
1775494088.5821376,185.199.111.154,192.168.31.42,6,54
1775494088.5821376,192.168.31.42,185.199.111.154,6,54
1775494088.5977936,20.207.73.85,192.168.31.42,6,78
1775494088.5977936,192.168.31.42,20.207.73.85,6,54
1775494088.5977936,20.207.73.85,192.168.31.42,6,54
1775494088.8139522,140.82.113.22,192.168.31.42,6,54
1775494088.8139522,140.82.113.22,192.168.31.42,6,78
1775494088.8295727,192.168.31.42,140.82.113.22,6,54
1775494088.8295727,192.168.31.42,140.82.113.22,6,54
1775494089.1177897,192.168.31.42,20.189.173.25,6,173
1775494089.1177897,192.168.31.42,20.189.173.25,6,1336
1775494089.1177897,192.168.31.42,20.189.173.25,6,1336
1775494089.1177897,192.168.31.42,20.189.173.25,6,1336
1775494089.1334302,192.168.31.42,20.189.173.25,6,1336
1775494089.1334302,192.168.31.42,20.189.173.25,6,1336
1775494089.1334302,192.168.31.42,20.189.173.25,6,1336
1775494089.1334302,192.168.31.42,20.189.173.25,6,1336
1775494089.1334302,192.168.31.42,20.189.173.25,6,1336
1775494089.1490295,192.168.31.42,20.189.173.25,6,1336
1775494089.1490295,192.168.31.42,20.189.173.25,6,1336
1775494089.1490295,192.168.31.42,20.189.173.25,6,1336
1775494089.1490295,192.168.31.42,20.189.173.25,6,1336
1775494089.1490295,192.168.31.42,20.189.173.25,6,1076
1775494089.1646762,192.168.31.42,20.189.173.25,6,1336
1775494089.1646762,192.168.31.42,20.189.173.25,6,1336
1775494089.1646762,192.168.31.42,20.189.173.25,6,1336
1775494089.1646762,192.168.31.42,20.189.173.25,6,1336
1775494089.1646762,192.168.31.42,20.189.173.25,6,127
1775494089.1646762,192.168.31.1,224.0.0.1,2,50
1775494089.261346,20.207.73.82,192.168.31.42,6,1316
1775494089.261346,20.207.73.82,192.168.31.42,6,1316
1775494089.2769907,20.207.73.82,192.168.31.42,6,1316
1775494089.2769907,20.207.73.82,192.168.31.42,6,1316
1775494089.2897866,192.168.31.42,20.207.73.82,6,54
1775494089.295489,20.207.73.82,192.168.31.42,6,878
1775494089.3033764,192.168.31.42,20.207.73.82,6,89
1775494089.3083754,192.168.31.42,20.207.73.82,6,54
1775494089.317514,192.168.31.42,192.168.31.1,17,95
1775494089.323519,192.168.31.42,192.168.31.1,17,95
1775494089.3295135,192.168.31.42,192.168.31.1,17,95
1775494089.335514,192.168.31.42,20.207.73.82,6,66
1775494089.3405738,192.168.31.1,192.168.31.42,17,207
1775494089.3405738,192.168.31.1,192.168.31.42,17,159
1775494089.3502016,192.168.31.42,185.199.111.154,6,66
1775494089.3502016,192.168.31.42,192.168.31.1,17,83
1775494089.3502016,192.168.31.42,192.168.31.1,17,83
1775494089.367108,192.168.31.42,192.168.31.1,17,83
1775494089.367108,192.168.31.1,192.168.31.42,17,140
1775494089.3832371,192.168.31.1,192.168.31.42,17,128
1775494089.3832371,192.168.31.1,192.168.31.42,17,152
1775494089.4003053,192.168.31.1,192.168.31.42,17,152
1775494089.4170268,20.207.73.82,192.168.31.42,6,78
1775494089.4170268,20.207.73.82,192.168.31.42,6,54
1775494089.4349263,192.168.31.42,20.207.73.82,6,54
1775494089.4399219,20.207.73.82,192.168.31.42,6,66
1775494089.4439206,192.168.31.42,20.207.73.82,6,54
1775494089.4479225,192.168.31.42,20.207.73.82,6,1336
1775494089.4502928,192.168.31.42,20.207.73.82,6,571
1775494089.4502928,192.168.31.124,255.255.255.255,17,262
1775494089.4502928,185.199.111.154,192.168.31.42,6,66
1775494089.4502928,192.168.31.42,185.199.111.154,6,54
1775494089.4663699,192.168.31.42,185.199.111.154,6,1336
1775494089.4663699,192.168.31.42,185.199.111.154,6,792
1775494089.4663699,20.189.173.25,192.168.31.42,6,54
1775494089.4663699,20.189.173.25,192.168.31.42,6,54
1775494089.4833322,20.189.173.25,192.168.31.42,6,54
1775494089.4833322,20.189.173.25,192.168.31.42,6,54
1775494089.4833322,20.189.173.25,192.168.31.42,6,54
1775494089.4981585,20.189.173.25,192.168.31.42,6,66
1775494089.499708,20.189.173.25,192.168.31.42,6,54
1775494089.5164568,20.189.173.25,192.168.31.42,6,152
1775494089.5164568,185.199.111.154,192.168.31.42,6,66
1775494089.5164568,185.199.111.154,192.168.31.42,6,54
1775494089.5333848,185.199.111.154,192.168.31.42,6,1316
1775494089.5333848,185.199.111.154,192.168.31.42,6,333
1775494089.5333848,192.168.31.42,185.199.111.154,6,54
1775494089.5491304,20.207.73.82,192.168.31.42,6,54
1775494089.5541265,20.207.73.82,192.168.31.42,6,1316
1775494089.5592208,20.207.73.82,192.168.31.42,6,1316
1775494089.5592208,192.168.31.42,20.207.73.82,6,54
1775494089.5662668,192.168.31.42,185.199.111.154,6,118
1775494089.5662668,20.207.73.82,192.168.31.42,6,624
1775494089.5815027,192.168.31.42,20.207.73.82,6,118
1775494089.5866792,192.168.31.42,20.207.73.82,6,146
1775494089.5906825,192.168.31.42,20.207.73.82,6,1336
1775494089.5956821,192.168.31.42,20.207.73.82,6,1162
1775494089.5999215,192.168.31.42,20.189.173.25,6,54
1775494089.6006303,185.199.111.154,192.168.31.42,6,54
1775494089.6006303,20.207.73.82,192.168.31.42,6,133
1775494089.6006303,20.207.73.82,192.168.31.42,6,133
1775494089.6197546,20.207.73.82,192.168.31.42,6,118
1775494089.624749,192.168.31.42,20.207.73.82,6,54
1775494089.6297507,192.168.31.42,20.207.73.82,6,85
1775494089.6337495,20.207.73.82,192.168.31.42,6,54
1775494089.6417453,20.207.73.82,192.168.31.42,6,54
1775494089.6477475,192.168.31.42,224.0.0.22,2,54
1775494090.5184495,20.207.73.82,192.168.31.42,6,1316
1775494090.5224679,20.207.73.82,192.168.31.42,6,1316
1775494090.525473,20.207.73.82,192.168.31.42,6,1316
1775494090.528467,20.207.73.82,192.168.31.42,6,1316
1775494090.5325518,192.168.31.42,20.207.73.82,6,54
1775494090.5374696,20.207.73.82,192.168.31.42,6,1316
1775494090.5454733,20.207.73.82,192.168.31.42,6,1316
1775494090.5564594,20.207.73.82,192.168.31.42,6,1316
1775494090.5687654,20.207.73.82,192.168.31.42,6,1316
1775494090.5817997,20.207.73.82,192.168.31.42,6,1316
1775494090.5878034,20.207.73.82,192.168.31.42,6,1316
1775494090.5928047,192.168.31.42,20.207.73.82,6,54
1775494090.6058567,192.168.31.42,140.82.114.26,6,242
1775494090.614696,192.168.31.42,20.207.73.85,6,66
1775494090.6206949,192.168.31.42,192.168.31.1,17,74
1775494090.6276894,192.168.31.42,192.168.31.1,17,74
1775494090.6313837,192.168.31.42,192.168.31.1,17,74
1775494090.6490006,192.168.31.1,192.168.31.42,17,298
1775494090.7043848,192.168.31.42,185.199.111.154,6,66
1775494090.7103903,20.207.73.82,192.168.31.42,6,1316
1775494090.718397,20.207.73.82,192.168.31.42,6,1316
1775494090.7233844,20.207.73.82,192.168.31.42,6,1316
1775494090.7284184,20.207.73.82,192.168.31.42,6,1316
1775494090.7393022,192.168.31.42,20.207.73.82,6,54
1775494090.7517726,20.207.73.82,192.168.31.42,6,1316
1775494090.7617645,20.207.73.82,192.168.31.42,6,1316
1775494090.7698767,20.207.73.82,192.168.31.42,6,1316
1775494090.7748768,20.207.73.82,192.168.31.42,6,1316
1775494090.7833755,192.168.31.42,20.207.73.82,6,54
1775494090.7893791,192.168.31.42,192.168.31.1,17,89
1775494090.7953792,192.168.31.42,192.168.31.1,17,89
1775494090.801375,192.168.31.42,192.168.31.1,17,89
1775494090.8073778,20.207.73.82,192.168.31.42,6,1316
1775494090.8113766,20.207.73.82,192.168.31.42,6,1316
1775494090.8167937,20.207.73.82,192.168.31.42,6,1316
1775494090.8207943,192.168.31.42,20.207.73.82,6,54
1775494090.8257995,20.207.73.82,192.168.31.42,6,1316
1775494090.8287954,20.207.73.82,192.168.31.42,6,1316
1775494090.8343155,192.168.31.42,20.207.73.82,6,54
1775494090.8383162,20.207.73.82,192.168.31.42,6,1316
1775494090.842315,20.207.73.82,192.168.31.42,6,1316
1775494090.8490248,20.207.73.82,192.168.31.42,6,1316
1775494090.8550282,20.207.73.82,192.168.31.42,6,1316
1775494090.861027,20.207.73.82,192.168.31.42,6,1316
1775494090.8686628,20.207.73.82,192.168.31.42,6,1316
1775494090.874665,192.168.31.42,20.207.73.82,6,54
1775494090.8834124,20.207.73.82,192.168.31.42,6,1316
1775494090.8874097,192.168.31.42,20.207.73.82,6,54
1775494090.902404,192.168.31.167,224.0.0.251,17,693
1775494090.9084067,192.168.31.1,192.168.31.42,17,99
1775494090.9224088,192.168.31.1,192.168.31.42,17,202
1775494090.9294114,192.168.31.42,224.0.0.22,2,70
1775494090.9444094,20.207.73.85,192.168.31.42,6,66
1775494090.9510016,192.168.31.42,20.207.73.85,6,54
1775494090.9570017,192.168.31.42,20.207.73.85,6,1336
1775494090.9620025,192.168.31.42,20.207.73.85,6,607
1775494090.9717457,192.168.31.1,192.168.31.42,17,217
1775494090.979741,192.168.31.1,192.168.31.42,17,217
1775494090.9853196,185.199.111.154,192.168.31.42,6,66
1775494090.9883218,192.168.31.42,185.199.111.154,6,54
1775494090.9943218,192.168.31.42,185.199.111.154,6,1336
1775494091.0003216,192.168.31.42,185.199.111.154,6,824
1775494091.0063226,20.207.73.82,192.168.31.42,6,1316
1775494091.0113208,20.207.73.82,192.168.31.42,6,1316
1775494091.0158744,20.207.73.82,192.168.31.42,6,1316
1775494091.0218728,20.207.73.82,192.168.31.42,6,1316
1775494091.0243566,20.207.73.82,192.168.31.42,6,1316
1775494091.0350947,192.168.31.42,20.207.73.82,6,54
1775494091.040102,20.207.73.82,192.168.31.42,6,1316
1775494091.0460978,20.207.73.82,192.168.31.42,6,1316
1775494091.0600424,20.207.73.82,192.168.31.42,6,1316
1775494091.0683196,192.168.31.42,20.207.73.82,6,54
1775494091.073319,20.207.73.82,192.168.31.42,6,1316
1775494091.0783167,20.207.73.82,192.168.31.42,6,1316
1775494091.088064,20.207.73.82,192.168.31.42,6,1316
1775494091.092962,20.207.73.82,192.168.31.42,6,1316
1775494091.100143,192.168.31.42,20.207.73.82,6,54
1775494091.1061437,20.207.73.82,192.168.31.42,6,1316
1775494091.1124916,20.207.73.82,192.168.31.42,6,1316
1775494091.1204886,20.207.73.82,192.168.31.42,6,1316
1775494091.1258574,192.168.31.42,20.207.73.82,6,54
1775494091.1298578,20.207.73.82,192.168.31.42,6,1316
1775494091.136467,20.207.73.82,192.168.31.42,6,1316
1775494091.1404696,20.207.73.82,192.168.31.42,6,1316
1775494091.1454673,20.207.73.82,192.168.31.42,6,1316
1775494091.152337,192.168.31.42,20.207.73.82,6,54
1775494091.1578703,20.207.73.82,192.168.31.42,6,1316
1775494091.1629293,20.207.73.82,192.168.31.42,6,1316
1775494091.1701102,20.207.73.82,192.168.31.42,6,786
1775494091.1741068,192.168.31.42,20.207.73.82,6,66
1775494091.1833518,20.207.73.82,192.168.31.42,6,1316
1775494091.1890619,20.207.73.82,192.168.31.42,6,1316
1775494091.194063,192.168.31.42,20.207.73.82,6,54
1775494091.2089448,192.168.31.1,192.168.31.42,17,267
1775494091.2260869,185.199.111.154,192.168.31.42,6,54
1775494091.2351336,185.199.111.154,192.168.31.42,6,54
1775494091.2593467,185.199.111.154,192.168.31.42,6,1316
1775494091.2633438,185.199.111.154,192.168.31.42,6,333
1775494091.2703428,192.168.31.42,185.199.111.154,6,54
1775494091.2743406,20.207.73.85,192.168.31.42,6,54
1775494091.278341,192.168.31.42,185.199.111.154,6,118
1775494091.286347,20.207.73.85,192.168.31.42,6,1316
1775494091.2933428,20.207.73.85,192.168.31.42,6,1316
1775494091.300074,192.168.31.42,20.207.73.85,6,54
1775494091.3060818,20.207.73.85,192.168.31.42,6,626
1775494091.3204064,192.168.31.42,20.207.73.85,6,118
1775494091.3265693,192.168.31.42,20.207.73.85,6,146
1775494091.3559818,192.168.31.42,20.207.73.85,6,853
1775494091.363041,192.168.31.42,20.207.73.85,6,1336
1775494091.3783097,192.168.31.42,20.207.73.85,6,617
1775494091.387058,185.199.111.154,192.168.31.42,6,54
1775494091.398937,20.207.73.85,192.168.31.42,6,66
1775494091.4058213,20.207.73.85,192.168.31.42,6,66
1775494091.4108229,20.207.73.85,192.168.31.42,6,54
1775494091.4177096,20.207.73.85,192.168.31.42,6,133
1775494091.420245,20.207.73.85,192.168.31.42,6,133
1775494091.420245,192.168.31.42,20.207.73.85,6,54
1775494091.4364362,20.207.73.85,192.168.31.42,6,144
1775494091.4378743,192.168.31.42,20.207.73.85,6,85
1775494091.4536474,140.82.114.26,192.168.31.42,6,54
1775494091.4536474,140.82.114.26,192.168.31.42,6,127
1775494091.4656978,20.207.73.85,192.168.31.42,6,54
1775494091.4726834,192.168.31.42,140.82.114.26,6,54
1775494091.4796817,20.207.73.85,192.168.31.42,6,1025
1775494091.488985,192.168.31.42,20.207.73.85,6,89
1775494091.494904,20.207.73.85,192.168.31.42,6,54
1775494091.504985,192.168.31.42,20.207.73.82,6,1336
1775494091.5100746,192.168.31.42,20.207.73.82,6,1129
1775494091.5176156,192.168.31.42,20.207.73.82,6,1336
1775494091.5236197,192.168.31.42,20.207.73.82,6,1155
1775494091.5286229,192.168.31.42,20.207.73.82,6,1336
1775494091.5363464,192.168.31.42,20.207.73.82,6,1161
1775494091.5413435,192.168.31.42,20.207.73.82,6,1336
1775494091.5453444,192.168.31.42,20.207.73.82,6,1158
1775494091.5523834,20.207.73.82,192.168.31.42,6,66
1775494091.556382,20.207.73.82,192.168.31.42,6,74
1775494091.5599103,20.207.73.82,192.168.31.42,6,66
1775494091.5679202,20.207.73.82,192.168.31.42,6,54
1775494091.572999,20.207.73.82,192.168.31.42,6,54
1775494091.576917,20.207.73.82,192.168.31.42,6,54
1775494091.5842593,20.207.73.82,192.168.31.42,6,66
1775494091.5889454,20.207.73.82,192.168.31.42,6,54
1775494091.6087935,192.168.31.42,20.207.73.82,6,515
1775494091.6325529,192.168.31.42,20.207.73.82,6,1336
1775494091.6473515,192.168.31.42,20.207.73.82,6,847
1775494091.6617754,192.168.31.42,20.207.73.82,6,527
1775494091.6662729,192.168.31.42,140.82.114.26,6,243
1775494091.6688404,192.168.31.42,20.189.173.25,6,167
1775494091.6688404,192.168.31.42,20.189.173.25,6,1336
1775494091.6834857,192.168.31.42,20.189.173.25,6,1336
1775494091.6834857,192.168.31.42,20.189.173.25,6,1336
1775494091.6994178,192.168.31.42,20.189.173.25,6,1336
1775494091.6994178,192.168.31.42,20.189.173.25,6,1336
1775494091.7198083,192.168.31.42,20.189.173.25,6,1336
1775494091.7258062,192.168.31.42,20.189.173.25,6,1336
1775494091.7308028,192.168.31.42,20.189.173.25,6,1336
1775494091.737806,192.168.31.42,20.189.173.25,6,1336
1775494091.7428074,192.168.31.42,20.189.173.25,6,1336
1775494091.7508037,192.168.31.42,20.189.173.25,6,1336
1775494091.7568069,192.168.31.42,20.189.173.25,6,346
1775494091.7618074,192.168.31.42,20.207.73.82,6,1336
1775494091.7708101,192.168.31.42,20.207.73.82,6,867
1775494091.7768085,20.207.73.82,192.168.31.42,6,54
1775494091.7841332,20.207.73.82,192.168.31.42,6,54
1775494091.7891278,20.207.73.82,192.168.31.42,6,66
1775494091.7993932,20.207.73.82,192.168.31.42,6,54
1775494091.8099134,20.207.73.82,192.168.31.42,6,54
1775494091.82291,20.207.73.82,192.168.31.42,6,54
1775494091.8335927,192.168.31.42,20.207.73.82,6,286
1775494091.8405857,20.207.73.82,192.168.31.42,6,54
1775494091.8455834,20.207.73.82,192.168.31.42,6,1316
1775494091.8535838,20.207.73.82,192.168.31.42,6,1316
1775494091.860586,20.207.73.82,192.168.31.42,6,1316
1775494091.8675835,20.207.73.82,192.168.31.42,6,1316
1775494091.8735833,192.168.31.42,20.207.73.82,6,54
1775494091.8825805,20.207.73.82,192.168.31.42,6,574
1775494091.8875833,20.207.73.82,192.168.31.42,6,316
1775494091.8955836,192.168.31.42,20.207.73.82,6,54
1775494091.9015803,20.189.173.25,192.168.31.42,6,54
1775494091.906583,20.189.173.25,192.168.31.42,6,54
1775494091.9126158,20.189.173.25,192.168.31.42,6,54
1775494091.9158704,20.189.173.25,192.168.31.42,6,54
1775494091.9158704,20.189.173.25,192.168.31.42,6,54
1775494091.9340441,20.207.73.82,192.168.31.42,6,1316
1775494091.9340441,20.189.173.25,192.168.31.42,6,54
1775494091.951649,20.189.173.25,192.168.31.42,6,152
1775494091.9576495,20.207.73.82,192.168.31.42,6,1316
1775494091.9632802,20.207.73.82,192.168.31.42,6,1316
1775494091.9693713,20.207.73.82,192.168.31.42,6,1316
1775494091.9693713,20.207.73.82,192.168.31.42,6,793
1775494091.9850776,192.168.31.42,20.207.73.82,6,54
1775494091.989079,192.168.31.42,20.189.173.25,6,89
1775494091.9930742,20.207.73.82,192.168.31.42,6,1316
1775494092.0068681,192.168.31.42,20.207.73.82,6,54
1775494092.011866,20.207.73.82,192.168.31.42,6,1316
1775494092.0211997,20.207.73.82,192.168.31.42,6,1316
1775494092.0241961,20.207.73.82,192.168.31.42,6,1316
1775494092.0326476,20.207.73.82,192.168.31.42,6,1061
1775494092.0382948,192.168.31.42,20.207.73.82,6,54
1775494092.0432928,140.82.114.26,192.168.31.42,6,127
1775494092.0462925,192.168.31.42,140.82.114.26,6,255
1775494092.0512953,20.207.73.82,192.168.31.42,6,1316
1775494092.056297,20.207.73.82,192.168.31.42,6,1316
1775494092.060294,20.207.73.82,192.168.31.42,6,1316
1775494092.067295,20.207.73.82,192.168.31.42,6,1316
1775494092.072295,192.168.31.42,20.207.73.82,6,54
1775494092.079293,20.207.73.82,192.168.31.42,6,492
1775494092.0862956,20.207.73.82,192.168.31.42,6,1316
1775494092.0912955,20.207.73.82,192.168.31.42,6,1316
1775494092.1016486,20.207.73.82,192.168.31.42,6,1316
1775494092.1066456,20.207.73.82,192.168.31.42,6,1316
1775494092.118646,192.168.31.42,20.207.73.82,6,54
1775494092.123647,20.207.73.82,192.168.31.42,6,1219
1775494092.130934,192.168.31.42,20.207.73.82,6,54
1775494092.1369357,20.207.73.82,192.168.31.42,6,1316
1775494092.1409347,20.207.73.82,192.168.31.42,6,1316
1775494092.1509373,20.207.73.82,192.168.31.42,6,1316
1775494092.1549351,20.207.73.82,192.168.31.42,6,1316
1775494092.162935,20.207.73.82,192.168.31.42,6,628
1775494092.1699436,192.168.31.42,20.207.73.82,6,54
1775494092.1739361,20.207.73.82,192.168.31.42,6,1316
1775494092.1809363,20.207.73.82,192.168.31.42,6,1316
1775494092.185938,20.207.73.82,192.168.31.42,6,1316
1775494092.190937,20.207.73.82,192.168.31.42,6,1316
1775494092.1979356,20.207.73.82,192.168.31.42,6,1210
1775494092.2029347,192.168.31.42,20.207.73.82,6,54
1775494092.207935,20.207.73.82,192.168.31.42,6,1316
1775494092.2149377,20.207.73.82,192.168.31.42,6,1316
1775494092.2269366,20.207.73.82,192.168.31.42,6,1316
1775494092.2385476,20.207.73.82,192.168.31.42,6,1316
1775494092.2435474,20.207.73.82,192.168.31.42,6,969
1775494092.2495456,192.168.31.42,20.207.73.82,6,54
1775494092.269546,20.207.73.82,192.168.31.42,6,1316
1775494092.2825575,20.207.73.82,192.168.31.42,6,1316
1775494092.2915487,20.207.73.82,192.168.31.42,6,1316
1775494092.2975464,20.207.73.82,192.168.31.42,6,1316
1775494092.3035467,20.207.73.82,192.168.31.42,6,686
1775494092.310549,192.168.31.42,20.207.73.82,6,54
1775494092.3171759,192.168.31.42,192.168.31.1,17,71
1775494092.3221748,192.168.31.42,192.168.31.1,17,71
1775494092.3291805,192.168.31.42,192.168.31.1,17,71
1775494092.3473055,192.168.31.1,192.168.31.42,17,87
1775494092.354998,192.168.31.1,192.168.31.42,17,99
1775494092.3659966,192.168.31.1,192.168.31.42,17,86
1775494092.3749943,20.189.173.25,192.168.31.42,6,54
1775494092.3901327,140.82.114.26,192.168.31.42,6,127
1775494092.4149663,192.168.31.42,140.82.114.26,6,54
1775494092.4335861,192.168.31.42,20.207.73.82,6,1336
1775494092.4395845,192.168.31.42,20.207.73.82,6,63
1775494092.4503176,192.168.31.42,20.207.73.82,6,1142
1775494092.4523342,192.168.31.42,20.207.73.82,6,1336
1775494092.4696612,192.168.31.42,20.207.73.82,6,290
1775494092.4848425,192.168.31.42,140.82.114.26,6,255
1775494092.491843,20.207.73.82,192.168.31.42,6,54
1775494092.4989676,20.207.73.82,192.168.31.42,6,54
1775494092.5029495,20.207.73.82,192.168.31.42,6,54
1775494092.5089488,20.207.73.82,192.168.31.42,6,66
1775494092.5182598,20.207.73.82,192.168.31.42,6,54
1775494092.5222597,192.168.31.42,140.82.113.22,6,66
1775494092.528262,192.168.31.42,140.82.114.26,6,255
1775494092.5362585,192.168.31.42,140.82.113.22,6,66
1775494092.53926,140.82.114.26,192.168.31.42,6,127
1775494092.5452602,20.207.73.82,192.168.31.42,6,1316
1775494092.550581,20.207.73.82,192.168.31.42,6,1316
1775494092.555585,20.207.73.82,192.168.31.42,6,1316
1775494092.5605826,20.207.73.82,192.168.31.42,6,1316
1775494092.5665803,20.207.73.82,192.168.31.42,6,539
1775494092.5695813,192.168.31.42,20.207.73.82,6,54
1775494092.573917,20.207.73.82,192.168.31.42,6,1316
1775494092.5895944,20.207.73.82,192.168.31.42,6,1316
1775494092.5995066,20.207.73.82,192.168.31.42,6,1316
1775494092.605503,20.207.73.82,192.168.31.42,6,1316
1775494092.612503,20.207.73.82,192.168.31.42,6,1316
1775494092.6185153,192.168.31.42,20.207.73.82,6,54
1775494092.623515,20.207.73.82,192.168.31.42,6,119
1775494092.6305132,140.82.113.22,192.168.31.42,6,66
1775494092.6385133,192.168.31.42,140.82.113.22,6,54
1775494092.6435153,192.168.31.42,140.82.113.22,6,1336
1775494092.6520314,192.168.31.42,140.82.113.22,6,645
1775494092.6560287,192.168.31.42,140.82.114.26,6,54
1775494092.6645076,192.168.31.42,20.207.73.82,6,54
1775494092.670507,20.207.73.82,192.168.31.42,6,1316
1775494092.6785433,20.207.73.82,192.168.31.42,6,1316
1775494092.6835413,20.207.73.82,192.168.31.42,6,1316
1775494092.688541,20.207.73.82,192.168.31.42,6,1316
1775494092.694542,20.207.73.82,192.168.31.42,6,599
1775494092.702185,192.168.31.42,20.207.73.82,6,54
1775494092.7207708,192.168.31.42,20.207.73.85,6,178
1775494092.7277727,192.168.31.42,20.207.73.85,6,1336
1775494092.7347713,192.168.31.42,20.207.73.85,6,1336
1775494092.7397711,192.168.31.42,20.207.73.85,6,1336
1775494092.7437696,192.168.31.42,20.207.73.85,6,1336
1775494092.7487702,192.168.31.42,20.207.73.85,6,1336
1775494092.753772,192.168.31.42,20.207.73.85,6,1336
1775494092.7577717,192.168.31.42,20.207.73.85,6,1336
1775494092.7627704,192.168.31.42,20.207.73.85,6,415
1775494092.7687712,192.168.31.42,140.82.113.22,6,66
1775494092.7727733,20.207.73.85,192.168.31.42,6,54
1775494092.775771,20.207.73.85,192.168.31.42,6,54
1775494092.7807705,20.207.73.85,192.168.31.42,6,54
1775494092.784775,20.207.73.85,192.168.31.42,6,54
1775494092.7877727,20.207.73.85,192.168.31.42,6,54
1775494092.791772,20.207.73.85,192.168.31.42,6,102
1775494092.8258913,140.82.114.26,192.168.31.42,6,66
1775494092.8308072,140.82.113.22,192.168.31.42,6,66
1775494092.8308072,192.168.31.42,140.82.113.22,6,54
1775494092.8308072,192.168.31.42,140.82.113.22,6,1336
